Series Name,"Series Code","Country Name","Country Code","1970 [YR1970]","1971 [YR1971]","1972 [YR1972]","1973 [YR1973]","1974 [YR1974]","1975 [YR1975]","1976 [YR1976]","1977 [YR1977]","1978 [YR1978]","1979 [YR1979]","1980 [YR1980]","1981 [YR1981]","1982 [YR1982]","1983 [YR1983]","1984 [YR1984]","1985 [YR1985]","1986 [YR1986]","1987 [YR1987]","1988 [YR1988]","1989 [YR1989]","1990 [YR1990]","1991 [YR1991]","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","United Arab Emirates","ARE","","","","","","99453.4580116189","99607.0094949","104936.661359419","90889.797412171","98553.303804323","111574.304333088","108563.210987955","95338.0154087741","86108.7956254961","85032.9776445173","77644.4391287893","62368.0363280731","60813.498605663","55816.1748611823","59119.7763610308","66023.6472282206","62854.0925527801","61294.5646690624","58633.3072591112","59364.7134219246","60169.0742522161","60548.5834082457","62264.9328326176","59297.9395123778","57875.0923794558","60716.2730926382","58421.8626112851","56815.0843982083","57932.2514401426","57910.2312952269","53844.7228148352","51197.3558547548","45388.6816605345","40755.1117835178","34580.2132278794","32534.8175526825","33246.1405938863","33996.5388927766","35495.7652689322","36995.7017172404","38663.4005026605"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","United Kingdom","GBR","19655.9119684222","20259.99990997","21064.029387729","22394.9063665057","21824.7595550081","21504.7354166853","22136.0260990134","22687.5314212341","23640.1072323673","24504.3814347225","23977.932424806","23780.7654286142","24263.8611394764","25279.6243148859","25812.3621110214","26821.9659801116","27602.9439141772","29029.7048005534","30625.7233408827","31333.4619678829","31469.1612929282","31025.9226234739","31066.2355492075","31763.4894327669","32901.2473045703","33645.0733046118","34374.5202164087","35969.2149523957","36995.7094347959","37975.0998606586","39229.2684645729","39888.499257412","40563.337319998","41598.211744861","42336.5541810782","43137.2551546647","43927.8860195651","44576.3676643203","44120.9295397417","41928.6098473613","42487.9254102784","42771.6411209323","43099.5973494837","43621.0592250195","44596.1897498767","45404.5677734722"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","United States","USA","25279.1887911359","25783.6603454669","26850.6131560392","28097.0604410384","27691.0201679651","27362.9974904271","28564.6333662027","29586.432207738","30895.0355504639","31523.4056830553","31142.1936846738","31620.6375192839","30755.9491375441","31872.9988451273","33884.8759715891","34986.3568660581","35864.8243931488","36775.2972648366","37965.1311539107","38989.4936735017","39278.5953497875","38715.2616876366","39526.9708047124","40082.6048153463","41189.2383572889","41794.19221265","42869.2471695732","44212.1670413743","45658.1365976205","47282.2846760321","48689.0312898553","48690.8079408159","49081.3587876497","50053.624104102","51476.4887860738","52796.089816261","53782.2972881633","54272.7195525927","53688.3651351372","51869.7063083713","52759.9980807375","53190.2311213989","53989.2483396923","54604.1300544798","55574.3568248497","56863.3714957652"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Uruguay","URY","6352.03662555101","6316.97413627487","6226.60253055277","6242.29118463738","6418.51695654088","6795.22619738677","7034.81351733325","7098.26332634588","7430.91282097316","7837.16980151425","8239.05776834898","8312.70567194312","7452.73136913558","6643.83217063378","6525.77064513937","6579.10637437406","7113.5212585757","7634.42873576769","7699.18534180381","7734.05067038239","7704.67466701577","7921.13704679652","8487.60965049447","8649.35302091856","9211.26919924001","9012.81584672244","9447.83538213685","10183.9826902201","10576.6054026219","10318.3534177186","10083.4640047842","9679.11557654221","8929.18173718684","9007.54602136646","9464.49161906887","10169.5968687717","10574.9323460864","11245.2194619703","12021.6384227591","12496.4029930538","13433.0620743605","14086.0178950694","14541.0326655196","15168.4186265028","15609.0210524156","15613.7459681824"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Uzbekistan","UZB","","","","","","","","","","","","","","","","","","1480.2281726292","1576.65944253937","1586.69962712193","1565.56495094449","1524.99795894564","1322.81973174732","1263.35692894354","1174.38028756499","1142.9710653482","1140.37975682363","1177.2745377028","1208.29264532345","1246.73784828409","1276.76031455631","1313.1922713811","1348.76379500347","1389.58720757206","1475.96966522384","1560.29200828861","1656.22259347009","1787.49021293233","1917.84937180792","2037.58149842358","2131.35773102117","2231.0527242122","2354.59365543821","2487.24441622102","2613.74826183479","2753.97107219949"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Vanuatu","VUT","","","","","","","","","","2958.80141440155","2552.22321357193","2597.71116499596","2586.90656784351","2604.37218525818","2789.84149896829","2754.24960726931","2688.08809850553","2551.07934640474","2449.49705616673","2426.37826678376","2640.37922262368","2648.62440496455","2639.04357015529","2582.44808167217","2741.71131500646","2702.82207534203","2708.38871227555","2789.36968184211","2773.51798330153","2732.63779328936","2836.56102394474","2678.70904711008","2477.6793148978","2518.56600039977","2552.74747676112","2621.91289823039","2776.24734958452","2789.79861609695","2877.45998830189","2893.46535428499","2855.86809298653","2867.28601799484","2816.76669637985","2751.32090279095","2759.37093726277","2695.66618597973"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Venezuela, RB","VEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Vietnam","VNM","","","","","","","","","","","","","","","472.142723529442","478.972114164903","481.290017321355","487.516874888052","501.386501712388","526.745824283766","541.9003748409","562.227278900525","598.372241888306","634.004727284108","677.387479709185","729.540279408978","785.533431304121","837.846318951555","874.998129945266","906.093654023139","957.003752825607","1005.79683967588","1058.9851467131","1121.49189356553","1194.96050362825","1273.34550945501","1349.56369837416","1432.2058144292","1498.83836522761","1564.34748605064","1648.26180020094","1733.31128522708","1805.36117025542","1883.30853693784","1975.07905769895","2085.10134910739"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Virgin Islands (U.S.)","VIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43205.7246740388","43036.1815136022","44466.2872190216","46021.5905731819","47671.567182812","49598.1259079427","50174.7528938473","46862.8076001874","47162.7375570431","43320.176769501","36938.1682086351","34663.6460602129","34098.7109972738","34007.3529411765"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","West Bank and Gaza","PSE","","","","","","","","","","","","","","","","","","","","","","","","","2137.37874993344","2189.2676703442","2118.83538060902","2323.21482068104","2589.21519143417","2732.88102942989","2436.00301500982","2153.45983948477","1836.96555016904","2041.59224218685","2426.41565630382","2632.24627423958","2540.26763083127","2569.98434108953","2685.98601828464","2840.01594969395","2927.08101953403","3128.10811061384","3237.91619995789","3309.63120243098","3227.84934482645","3272.15432360708"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Yemen, Rep.","YEM","","","","","","","","","","","","","","","","","","","","","2042.54138218283","2066.58728739525","2123.64813489812","2098.49223139526","2135.61693823427","2163.5254415384","2182.44370681281","2223.81112348669","2289.37246128523","2309.69876661507","2383.7480841131","2404.08647368392","2427.52480257208","2446.68431814425","2471.61701718373","2536.18883521019","2543.20802381471","2554.65304680791","2574.10098480529","2599.49001066541","2722.52139763326","2311.20508186259","2302.14829013482","2348.51758494916","2282.69186795947","1601.83006281162"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Zambia","ZMB","1289.20946786416","1246.29985930328","1316.2885964418","1260.34208537863","1296.68158557226","1225.06835744168","1258.12841693596","1161.02852342443","1128.87573660593","1058.3742284603","1054.03826822247","1081.43547470012","1015.70709949746","962.544180929298","927.861331768505","912.669791322399","890.488148160944","886.304174067378","914.023146622899","878.994576708174","851.184841158513","829.229112463004","795.140242765263","829.064373846832","739.339550314026","741.790264744065","767.407743458983","775.271504468046","751.23606710805","764.920527630153","773.720726408006","793.804886959221","808.44023995377","842.693703136691","879.005397654472","918.310354951369","965.065570673397","1018.11968097414","1067.75523751517","1133.85341010992","1214.69499437353","1244.13778662386","1297.76259681946","1321.24883795217","1340.81098148927","1338.29092708188"
GDP per capita (constant 2015 US$),"NY.GDP.PCAP.KD","Zimbabwe","ZWE","1528.25754668371","1607.5065377528","1680.96563696466","1664.94402998052","1714.75635815448","1625.85277383839","1580.98828877315","1426.39908321353","1344.3619214628","1344.0080778375","1486.21899764012","1614.21009851249","1597.89011671747","1564.91612126938","1479.93568029689","1526.50790377126","1503.88942089044","1468.97529308454","1528.27687670618","1559.49438189322","1623.93017568974","1673.87487248271","1492.29763615173","1481.85152420041","1594.41561717759","1576.08692864303","1719.71372014161","1748.83504733705","1784.9215268317","1758.99734672597","1696.75326246938","1715.0562066148","1558.54688597736","1290.65562372578","1211.88811792455","1137.30318034404","1090.81802858056","1042.3553444211","849.611584122708","940.531664937768","1110.44701234809","1248.72920617905","1432.30585416474","1435.06266340408","1443.61777661556","1445.06970213198"
Consumer price index (2010 = 100),"FP.CPI.TOTL","Afghanistan","AFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.5233948093157","71.5821433759539","76.4387030058668","83.0740187275294","105.021064735005","97.8679108385313","100","111.804185808913","119.005731346616","127.795223073732","133.768366733582","132.883209191418"
Consumer price index (2010 = 100),"FP.CPI.TOTL","Albania","ALB","","","","","","","","","","","","","","","","","","","","","","5.11455176106246","16.6737160138813","30.847166833731","37.807846284174","40.75429436957","45.9404730556661","61.1836480648908","73.8137021846446","74.1011605344395","74.1382245539502","76.442135324008","82.3820911976625","82.7808226707299","84.6682412961938","86.6719846178477","88.7267419018594","91.3288155181303","94.3617275795417","96.5008344308021","100","103.429123247222","105.530381748189","107.575160377427","109.324187306059","113.151854885974"
Consumer price index (2010 = 100),"FP.CPI.TOTL","Algeria","DZA","2.73858015270629","2.81051283964484","2.91327382098562","3.093105538332","3.23846950986223","3.50500580522346","3.8355536285299","4.29540902002563","5.04813320836617","5.62102567932607","6.15602503844653","7.05818082046753","7.51996298035484","7.96869149889254","8.61546221276254","9.51855969211015","10.6961586953676","11.4920877715448","12.1714477074316","13.3039231725121","15.51936355384","19.5367660532134","25.7239938107487","31.0077860314867","40.0148210875034","51.9310853466031","61.6313321735073","65.1649786270048","68.3907504003648","70.2000353167834","70.4381279952933","73.4148350773088","74.4560790953083","77.6345748311131","80.7103016516726","81.8260784457657","83.7174875822751","86.7974503902714","91.0145831804057","96.2361447551934","100","104.524211505053","113.81793046074","117.521838067973","120.94986420025","126.736646357875"
Consumer price index (2010 = 100),"FP.CPI.TOTL","American Samoa","ASM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Consumer price index (2010 = 100),"FP.CPI.TOTL","Andorra","AND","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Consumer price index (2010 = 100),"FP.CPI.TOTL","Angola","AGO","","","","","","","","","","","","","","","","","","","","","2.22008150730772E-08","4.08014979721419E-08","1.63005984545567E-07","2.41008848315838E-06","2.5300928889588E-05","0.000699937697271513","0.0297130970585906","0.0948372889505529","0.19658330514343","0.684495013337208","2.90908239295018","7.34720823610931","15.3481296293837","30.4236985252629","43.6708178150299","53.6948050312199","60.8390116952927","68.2927016592819","76.8127824283574","87.3593955494137","100","113.482467921851","125.146088077866","136.131179284704","146.042056377604","159.405447922387"
Consumer price index (2010 = 100),"FP.CPI.TOTL","Antigua and Barbuda","ATG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.5693807339448","80.4615825688071","81.0825688073393","82.2199923547401","84.1995685889035","85.8781127129751","87.621505024028","89.4604630843163","91.0598241590214","92.3492791612058","97.2750109217999","96.7398427260813","100","103.456749672346","106.950360419397","108.083497160332","109.261003713412","110.319735692442"
Consumer price index (2010 = 100),"FP.CPI.TOTL","Argentina","ARG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Consumer price index (2010 = 100),"FP.CPI.TOTL","Armenia","ARM","","","","","","","","","","","","","","","","","","","","","","","","0.462030295706842","16.0498210283141","44.289693873561","52.5635338054846","59.9018047741462","65.0967806009243","65.5187677213725","65.0005904218581","67.0454470164194","67.756161803785","70.9553051421402","75.8946893809888","76.3796018037861","78.5887722763934","82.0524630946995","89.3961202671007","92.4416376368405","100","107.650008078593","110.403716898759","116.795725329982","120.277766438018","124.766161254862"
